,item_name,main_category,sub_category,receipt_id,date,item_code,quantity,payment_type,unit_buying_price,unit_selling_price,unit_price_margin,category,total_buying_price,total_selling price,total_margin,year,quarter,month,day_of_week,hour_of_day,quantity_type,investment,revenue,profit
760,Onion shallots,Fresh produce,Onions,947,947,1,281.0000000000004,2,6.989999999999852,1,1.9900000000000082,1,332,332,332,2,4,12,7,24,2,1405.0000000000002,1964.190000000003,559.19
761,Onion shoot 2for,Fresh produce,Deals,2,2,1,2.0,2,4.0,1,4.0,1,1,1,1,1,1,1,2,2,1,0.0,8.0,8.0
762,Onion spring,Fresh produce,Bunch vegies,4952,4952,1,5586.0,2,1.5,1,0.9000000000000293,1,7,7,7,2,4,12,7,24,3,3351.599999999743,8379.0,5027.399999999927
763,Onion white,Fresh produce,Onions,279,279,1,104.16400000000007,2,4.990000000000007,1,4.990000000000007,1,1,184,184,2,4,12,7,24,2,0.0,519.7783600000001,519.7783600000001
764,Orange blood,Fresh produce,Citrus fruits,168,168,1,124.28000000000002,2,3.990000000000007,1,3.990000000000007,1,1,150,150,2,2,6,7,12,2,0.0,495.8772000000003,495.8772000000003
765,Orange navel,Fresh produce,Citrus fruits,3102,3102,1,3451.1040000000007,2,2.989999999999832,1,2.989999999999832,1,1,1016,1016,2,4,12,7,24,3,0.0,10318.80096000001,10318.80096000001
766,Orange navel australian,Fresh produce,Citrus fruits,58,58,1,60.571999999999996,2,4.0,1,3.25,1,58,58,58,2,3,5,7,12,2,45.429,242.28799999999998,196.859
767,Orange valencia,Fresh produce,Citrus fruits,970,970,1,936.5539999999991,2,2.5,1,2.5,1,1,580,580,2,3,8,7,24,2,0.0,2341.3849999999993,2341.3849999999993
768,Oregano,Fresh produce,Herbs,3,3,1,3.0,2,3.0,1,3.0,1,1,1,1,1,2,3,3,2,1,0.0,9.0,9.0
769,Org.coconut milk 300g,Pantry staples,Coconut products,7,7,1,7.0,2,5.990000000000001,1,1.49,1,1,1,1,1,1,2,3,6,1,31.5,41.93000000000001,10.43
770,Pac choy,Fresh produce,Asian vegies,833,833,1,927.0,2,0.8999999999999864,1,0.3999999999999978,1,2,2,2,2,4,12,7,24,2,463.5,834.2999999999887,370.79999999999774
771,Pac choy 3 for $2.,Fresh produce,Deals,1688,1688,1,1746.0,2,2.0,1,0.1999999999999936,1,4,4,4,2,4,12,7,24,2,3142.8000000000684,3492.0,349.19999999998896
772,Packham pear 1kg,Fresh produce,Pears,25,25,1,25.0,2,2.9900000000000007,1,2.9900000000000007,1,1,1,1,1,2,3,6,9,1,0.0,74.75000000000001,74.75000000000001
773,Pak choy,Fresh produce,Asian vegies,2,2,1,2.0,1,1.2,1,0.7,1,1,1,1,1,1,2,2,2,1,1.0,2.4,1.4
774,Palmer mango,Fresh produce,Fruits,4,4,1,4.0,2,2.5,1,2.5,1,1,1,1,1,1,1,3,4,1,0.0,10.0,10.0
775,Pandan leaves,Fresh produce,Other vegies,368,368,1,381.0,2,2.0,1,1.0,1,3,3,3,2,4,12,7,21,2,381.0,762.0,381.0
776,Papadam 200g derana,Pantry staples,Dry,60,60,1,64.0,2,3.5,1,1.25,1,2,2,2,2,4,10,7,11,2,144.0,224.0,80.0
777,Papagalos coffee 490g,Beverages,Coffee,6,6,1,6.0,1,9.5,1,1.84,1,1,1,1,1,3,5,4,3,1,45.959999999999994,57.0,11.040000000000001
778,Papaws yellow,Fresh produce,Tropical fruits,23,23,1,30.32200000000001,2,3.9899999999999998,1,0.49000000000000016,1,24,24,24,2,3,5,7,14,2,106.127,120.98478,14.85778
779,Papaya,Fresh produce,Fruits,49,49,1,50.581999999999994,2,2.99,1,0.48999999999999955,1,45,45,45,2,3,8,7,11,2,126.45500000000001,151.24017999999998,24.785179999999997
780,Papaya red,Fresh produce,Tropical fruits,2093,2093,1,2128.8199999999993,2,5.0,1,5.0,1,1,745,745,2,4,12,7,24,2,0.0,10644.099999999977,10644.099999999977
781,Paprika hot 100g,Pantry staples,Spices,10,10,1,10.0,2,1.9899999999999998,1,0.7400000000000001,1,1,1,1,2,4,7,7,7,1,12.5,19.9,7.400000000000001
782,Paprika sweet 100g,Pantry staples,Spices,32,32,1,36.0,2,2.5,1,0.6999999999999996,1,2,2,2,2,4,11,7,12,2,64.79999999999997,90.0,25.199999999999985
783,Paprika sweet 200g,Pantry staples,Spices,24,24,1,29.0,2,3.9899999999999993,1,1.1900000000000004,1,2,2,2,2,4,11,7,10,2,81.19999999999996,115.70999999999998,34.510000000000005
784,Paradise pear,Fresh produce,Pears,49,49,1,21.769,2,3.990000000000002,1,3.990000000000002,1,1,48,48,2,3,5,7,19,2,0.0,86.85831000000002,86.85831000000002
785,Parsley continental,Fresh produce,Herbs,1292,1292,1,1515.0,2,1.7000000000000173,1,1.7000000000000173,1,1,8,8,2,4,12,7,24,2,0.0,2575.4999999999986,2575.4999999999986
786,Parsley curly,Fresh produce,Herbs,528,528,1,639.0,2,2.0,1,2.0,1,1,5,5,2,4,12,7,23,2,0.0,1278.0,1278.0
787,Parsnip,Fresh produce,Root vegies,964,964,1,284.0699999999997,2,5.0,1,5.0,1,1,300,300,2,4,12,7,24,2,0.0,1420.3499999999992,1420.3499999999992
788,Paspanguwa seren,Beverages,Tea,22,22,1,34.0,2,2.990000000000001,1,1.0399999999999994,1,3,3,3,2,3,9,7,13,2,66.30000000000003,101.66000000000001,35.35999999999999
789,Passata 6 for $8,Fresh produce,Deals,23,23,1,28.0,2,8.0,1,8.0,1,1,2,2,2,4,10,6,13,2,0.0,224.0,224.0
790,Passata 700g,Pantry staples,Pasta,483,483,1,638.0,2,1.490000000000007,1,0.4900000000000034,1,4,4,4,2,4,12,7,24,2,638.0,950.6200000000044,312.6200000000016
791,Passion fruit basil seed drink,Beverages,Fruit juice,28,28,1,36.0,2,1.6899999999999993,1,0.6900000000000001,1,3,3,3,1,4,8,7,12,2,36.0,60.83999999999996,24.84000000000001
792,Passionfruit,Fresh produce,Tropical fruits,65,65,1,147.0,2,0.9900000000000005,1,0.9900000000000005,1,1,6,6,2,4,10,7,20,2,0.0,145.53,145.53
793,Passionfruit 2 for $2,Fresh produce,Deals,503,503,1,818.0,2,2.0,1,1.0,1,8,8,8,2,4,12,7,23,2,818.0,1636.0,818.0
794,Pasta,Pantry staples,Pasta,113,113,1,137.0,2,5.0,1,1.5,1,3,3,3,2,4,12,7,17,2,479.5,685.0,205.5
795,Pasta long,Pantry staples,Pasta,88,88,1,102.0,2,5.0,1,1.5,1,3,3,3,2,4,11,7,17,2,357.0,510.0,153.0
796,Pasta sauce arrbbiata,Pantry staples,Sauces,3,3,1,3.0,2,4.99,1,0.9899999999999999,1,1,1,1,2,2,2,3,2,1,12.0,14.97,2.9699999999999998
797,Pasta sause basilico,Pantry staples,Sauces,2,2,1,2.0,2,4.99,1,0.99,1,1,1,1,1,2,2,2,2,1,8.0,9.98,1.98
798,Pasta sause peperoni,Pantry staples,Sauces,2,2,1,2.0,1,4.99,1,0.99,1,1,1,1,1,2,2,2,1,1,8.0,9.98,1.98
799,Pasta sause verdure,Pantry staples,Sauces,1,1,1,1.0,1,4.99,1,0.99,1,1,1,1,1,1,1,1,1,1,4.0,4.99,0.99
800,Pasta short,Pantry staples,Pasta,1,1,1,2.0,1,5.0,1,1.5,1,1,1,1,1,1,1,1,1,1,7.0,10.0,3.0
801,Paw paw diced 500g,Snacks,Dry fruits and nuts,43,43,1,43.0,2,5.990000000000004,1,1.7000000000000013,1,1,1,1,2,4,12,7,11,1,184.46999999999997,257.57000000000016,73.10000000000005
802,Pawpaw,Fresh produce,Tropical fruits,1,1,1,0.538,1,4.5,1,4.5,1,1,1,1,1,1,1,1,1,1,0.0,2.4210000000000003,2.4210000000000003
803,Peach clingstone,Fresh produce,Stonefruits,1399,1399,1,1188.2710000000015,2,3.9899999999998643,1,3.9899999999998643,1,1,641,641,2,3,5,7,24,2,0.0,4741.201290000003,4741.201290000003
804,Peaches white,Fresh produce,Stonefruits,2375,2375,1,1771.920999999998,2,3.5,1,3.5,1,1,715,715,2,4,8,7,24,2,0.0,6201.723500000001,6201.723500000001
805,Peaches yellow,Fresh produce,Stonefruits,1825,1825,1,1373.376000000001,2,3.989999999999845,1,3.989999999999845,1,1,677,677,2,3,7,7,24,2,0.0,5479.770239999987,5479.770239999987
806,Peanut salted 500g,Snacks,Dry fruits and nuts,15,15,1,15.0,2,4.536363635999999,1,0.9363636359999998,1,1,1,1,1,2,5,7,8,1,54.000000000000014,68.04545453999998,14.045454539999998
807,Peanut unsalted 500g,Snacks,Dry fruits and nuts,15,15,1,15.0,2,4.536363635999999,1,1.6363636359999996,1,1,1,1,1,2,4,5,9,1,43.499999999999986,68.04545453999998,24.545454539999994
808,Peanuts r & salted 500g,Snacks,Dry fruits and nuts,74,74,1,76.0,2,4.536363635999996,1,1.636363635999999,1,2,2,2,2,4,12,7,20,2,220.40000000000026,344.76363633599976,124.36363633599991
809,Peanuts salted 500g,Snacks,Dry fruits and nuts,1,1,1,1.0,1,5.454545455,1,2.554545455,1,1,1,1,1,1,1,1,1,1,2.9,5.454545455,2.554545455
810,Pear bosc,Fresh produce,Pears,35,35,1,36.00199999999999,2,2.989999999999999,1,0.49000000000000005,1,35,35,35,2,2,3,7,12,2,90.00500000000001,107.64598000000001,17.64098
811,Pear corella,Fresh produce,Pears,1934,1934,1,1744.2569999999962,2,3.0,1,0.5,1,745,745,745,2,4,12,7,24,2,4360.642499999999,5232.771000000005,872.1284999999981
812,Pear nashi,Fresh produce,Pears,292,292,1,256.4279999999998,2,2.9900000000000078,1,-1.0099999999999958,1,248,248,248,1,4,10,7,22,2,1025.7119999999993,766.7197199999993,-258.99228000000016
813,Pear packham,Fresh produce,Pears,3785,3785,1,3600.093000000001,2,2.989999999999823,1,0.9899999999999048,1,927,927,927,2,4,12,7,24,2,7200.186000000002,10764.278070000028,3564.09207000001
814,Pears 300g,Fresh produce,Pears,28,28,1,33.0,2,4.989999999999999,1,1.3900000000000003,1,3,3,3,2,4,12,7,12,2,118.79999999999995,164.67000000000002,45.87000000000001
815,Pears brown bosc,Fresh produce,Pears,868,868,1,742.9009999999997,2,3.0,1,3.0,1,1,506,506,2,4,12,7,21,2,0.0,2228.7029999999972,2228.7029999999972
816,Pears william,Fresh produce,Pears,623,623,1,572.7880000000002,2,1.7999999999999787,1,1.7999999999999787,1,1,394,394,2,3,4,7,24,2,0.0,1031.0184000000008,1031.0184000000008
817,Peas,Fresh produce,Other vegies,37,37,1,8.261999999999999,2,6.990000000000003,1,6.990000000000003,1,1,32,32,2,4,7,7,14,1,0.0,57.75138000000001,57.75138000000001
818,Peas snow,Fresh produce,Other vegies,866,866,1,147.046,2,11.989999999999828,1,11.989999999999828,1,1,197,197,2,4,12,7,24,2,0.0,1763.0815399999985,1763.0815399999985
819,Pecan kernels 100g,Pantry staples,Grains and pulses,44,44,1,45.0,2,4.990000000000003,1,1.43,1,2,2,2,2,4,11,7,18,2,160.20000000000007,224.5500000000001,64.35
820,Peeled plum tomatoes,Pantry staples,Pasta,226,226,1,519.0,2,0.9900000000000038,1,0.3100000000000012,1,11,11,11,2,4,12,7,18,3,352.92000000000144,513.8100000000013,160.89000000000033
821,Pennaki1 81,Pantry staples,Pasta,9,9,1,9.0,2,2.6,1,0.7999999999999999,1,1,1,1,1,2,5,5,6,1,16.200000000000003,23.400000000000002,7.199999999999999
822,Penne rigati no.18,Pantry staples,Pasta,85,85,1,113.0,2,1.200000000000002,1,1.200000000000002,1,1,3,3,2,4,12,7,14,2,0.0,135.6000000000001,135.6000000000001
823,Pennette no.59,Pantry staples,Pasta,88,88,1,111.0,2,1.200000000000002,1,1.200000000000002,1,1,3,3,2,4,12,7,16,2,0.0,133.20000000000013,133.20000000000013
824,Pennywort/ gotukola,Fresh produce,Herbs,422,422,1,57.56600000000001,2,20.0,1,20.0,1,1,135,135,2,4,12,7,12,1,0.0,1151.3199999999995,1151.3199999999995
825,Pepper corns black 100g,Pantry staples,Spices,8,8,1,8.0,2,3.6000000000000005,1,0.8499999999999999,1,1,1,1,1,4,6,5,7,1,22.0,28.800000000000004,6.799999999999999
826,Pepper crushed 100g,Pantry staples,Sauces,17,17,1,18.0,2,3.5,1,1.1499999999999997,1,1,1,1,2,4,8,6,8,1,42.30000000000001,63.0,20.699999999999996
827,Pepper kibbled 100g,Pantry staples,Spices,11,11,1,11.0,2,3.7899999999999996,1,0.8900000000000001,1,1,1,1,1,4,6,6,8,1,31.89999999999999,41.69,9.790000000000001
828,Pepper powder wij 250g,Pantry staples,Spices,24,24,1,26.0,2,8.990000000000002,1,2.0399999999999996,1,1,1,1,1,3,8,7,10,1,180.69999999999996,233.74000000000007,53.039999999999985
829,Persimmons,Fresh produce,Other fruits,127,127,1,335.61400000000003,2,0.9000000000000019,1,0.9000000000000019,1,1,30,30,2,3,4,7,17,3,0.0,302.05260000000004,302.05260000000004
830,Persimons **,Fresh produce,Other fruits,706,706,1,557.8600000000002,2,4.989999999999911,1,4.989999999999911,1,1,449,449,2,2,4,7,12,2,0.0,2783.721399999998,2783.721399999998
831,Piel de sapo melon,Fresh produce,Melons,416,416,1,475.0,2,2.990000000000008,1,-0.009999999999999893,1,5,5,5,2,4,12,7,22,2,1425.0,1420.2500000000036,-4.749999999999949
832,Pineapple,Fresh produce,Tropical fruits,1173,1173,1,1322.0,2,4.5,1,4.5,1,1,6,6,2,4,12,7,24,2,0.0,5949.0,5949.0
833,Pineapple diced 500g,Snacks,Dry fruits and nuts,40,40,1,45.0,2,5.990000000000004,1,1.7000000000000013,1,2,2,2,2,4,11,7,14,2,193.05,269.5500000000001,76.50000000000006
834,Pineapple jam kist300g,Pantry staples,Condiments,19,19,1,20.0,2,2.799999999999999,1,0.8000000000000003,1,2,2,2,2,4,9,7,13,2,40.0,55.99999999999998,16.000000000000007
835,Pineapple sweet large,Fresh produce,Tropical fruits,298,298,1,350.0,2,5.0,1,3.0,1,4,4,4,2,4,10,7,24,2,700.0,1750.0,1050.0
836,Pink lady kids pack 1kg,Fresh produce,Apples,610,610,1,645.0,2,3.989999999999972,1,0.49000000000000427,1,4,4,4,2,4,12,7,24,2,2257.5,2573.549999999978,316.0500000000025
837,Pinklady apple juice,Beverages,Fruit juice,53,53,1,63.0,2,6.990000000000005,1,1.9899999999999984,1,3,3,3,2,4,12,7,14,2,315.0,440.37000000000023,125.3699999999999
838,Pistachios 500g,Snacks,Dry fruits and nuts,60,60,1,60.0,2,10.899999999999988,1,3.4000000000000035,1,1,1,1,2,4,9,7,12,1,450.0,653.9999999999993,204.0000000000002
839,Pistachios salted 350g,Snacks,Dry fruits and nuts,71,71,1,73.0,2,10.0,1,0.09999999999999987,1,2,2,2,2,4,12,7,18,2,722.6999999999991,730.0,7.299999999999991
840,Pitted dates 500g,Snacks,Dry fruits and nuts,66,66,1,70.0,2,4.990000000000005,1,1.0900000000000019,1,2,2,2,2,4,12,7,14,2,273.0000000000001,349.3000000000003,76.30000000000013
841,Pitted green olive 1kg,Fresh produce,Asian vegies,4,4,1,4.0,2,12.99,1,4.99,1,1,1,1,1,1,1,3,4,1,32.0,51.96,19.96
842,Pitted prunes 500g,Snacks,Dry fruits and nuts,60,60,1,61.0,2,5.9900000000000055,1,2.3899999999999983,1,1,1,1,2,4,12,7,14,1,219.59999999999977,365.3900000000003,145.7899999999999
843,Plain flour 2kg,Fresh produce,Asian vegies,72,72,1,77.0,2,4.5,1,1.5,1,2,2,2,2,4,12,7,15,2,231.0,346.5,115.5
844,Plain flour 5kg,Pantry staples,Flour,128,128,1,131.0,2,9.990000000000007,1,2.4900000000000047,1,3,3,3,2,4,12,7,17,2,982.5,1308.690000000001,326.1900000000006
845,Plums angelino,Fresh produce,Stonefruits,788,788,1,440.8420000000004,2,4.0,1,2.0,1,402,402,402,2,2,6,7,23,2,881.6840000000008,1763.3680000000015,881.6840000000008
846,Plums flavour,Fresh produce,Stonefruits,278,278,1,191.768,2,3.9900000000000073,1,3.9900000000000073,1,1,227,227,2,3,5,7,24,2,0.0,765.1543199999999,765.1543199999999
847,Plums october sun,Fresh produce,Stonefruits,20,20,1,16.676,2,3.5,1,3.5,1,1,21,21,2,2,3,5,9,2,0.0,58.36599999999999,58.36599999999999
848,Plums red,Fresh produce,Stonefruits,490,490,1,254.70800000000006,2,3.0,1,3.0,1,1,301,301,2,3,6,7,23,2,0.0,764.1239999999997,764.1239999999997
849,Pol sambol,Snacks,Dry fruits and nuts,46,46,1,54.0,2,4.990000000000004,1,1.2400000000000007,1,3,3,3,2,4,11,7,16,2,202.5,269.46000000000015,66.96000000000001
850,Polenta fine 500g,Pantry staples,Grains and pulses,80,80,1,101.0,2,2.6899999999999986,1,1.0900000000000023,1,4,4,4,2,4,12,7,16,2,161.59999999999974,271.6899999999999,110.09000000000019
851,Polos ambula 350g,Pantry staples,Sauces,51,51,1,52.0,2,4.990000000000004,1,1.2899999999999996,1,1,1,1,2,4,12,7,19,1,192.39999999999986,259.4800000000002,67.07999999999998
852,Polos ambula 675g,Pantry staples,Sauces,28,28,1,28.0,2,8.5,1,2.2999999999999985,1,1,1,1,2,4,10,7,9,1,173.59999999999997,238.0,64.39999999999996
853,Polos in brine,Pantry staples,Sauces,21,21,1,25.0,2,4.5,1,1.25,1,3,3,3,1,4,10,7,9,2,81.25,112.5,31.25
854,Polos mellum in brine 560g,Pantry staples,Sauces,2,2,1,2.0,1,3.99,1,0.99,1,1,1,1,1,1,2,2,2,1,6.0,7.98,1.98
855,Pomegranate,Fresh produce,Tropical fruits,529,529,1,758.0,2,2.5,1,1.5,1,6,6,6,2,4,11,7,23,2,758.0,1895.0,1137.0
856,Pomegrante 2for $3,Fresh produce,Deals,56,56,1,68.0,2,3.0,1,0.010000000000000005,1,2,2,2,1,2,4,7,11,2,203.32000000000014,204.0,0.6800000000000004
857,Pomelo,Fresh produce,Citrus fruits,15,15,1,19.253999999999998,2,5.989999999999999,1,1.9899999999999993,1,15,15,15,2,1,2,7,8,2,77.01599999999999,115.33146,38.31546
858,Potato brushed,Fresh produce,Potatoes,3831,3831,1,4087.4339999999966,2,2.5,1,0.25,1,1065,1065,1065,2,4,12,7,24,3,9196.726499999966,10218.584999999981,1021.8584999999991
859,Potato desiree,Fresh produce,Potatoes,2882,2882,1,2797.9039999999977,2,2.989999999999836,1,2.989999999999836,1,1,932,932,2,4,12,7,24,2,0.0,8365.732959999994,8365.732959999994
860,Potato dumplings 500g,Snacks,Packaged snacks,15,15,1,27.0,2,2.5,1,2.5,1,1,4,4,1,1,3,7,9,2,0.0,67.5,67.5
861,Potato gnocchi,Pantry staples,Pasta,18,18,1,21.0,2,2.5,1,0.5,1,2,2,2,2,4,11,7,7,2,42.0,52.5,10.5
862,Potato kipfler,Fresh produce,Potatoes,52,52,1,45.13700000000002,2,5.0,1,5.0,1,1,48,48,2,4,9,7,10,2,0.0,225.685,225.685
863,Potato red 4kg,Fresh produce,Potatoes,4,4,1,4.0,1,7.0,1,4.0,1,1,1,1,1,1,1,2,3,1,12.0,28.0,16.0
864,Potato sweet gold,Fresh produce,Potatoes,5164,5164,1,3812.922000000002,2,2.989999999999812,1,2.989999999999812,1,1,945,945,2,4,12,7,24,2,0.0,11400.636780000039,11400.636780000039
865,Potato washed,Fresh produce,Potatoes,3171,3171,1,2845.2499999999955,2,2.989999999999831,1,2.989999999999831,1,1,858,858,2,4,12,7,24,2,0.0,8507.297499999993,8507.297499999993
866,Potatoes red 5kg,Fresh produce,Potatoes,1563,1563,1,1602.0,2,6.0,1,6.0,1,1,3,3,2,4,12,7,24,2,0.0,9612.0,9612.0
867,Potatoes royal blue,Fresh produce,Potatoes,22,22,1,18.974,2,2.9900000000000015,1,2.9900000000000015,1,1,22,22,1,1,1,7,9,2,0.0,56.732260000000004,56.732260000000004
868,Premium 5k pattu,Pantry staples,Rice,19,19,1,20.0,2,13.5,1,2.880000000000001,1,2,2,2,2,3,8,5,11,2,212.40000000000003,270.0,57.600000000000016
869,Prepacked chinese garlic,Fresh produce,Onions,51,51,1,56.0,2,3.5,1,2.5,1,3,3,3,1,2,4,7,18,2,56.0,196.0,140.0
870,President plum,Fresh produce,Stonefruits,26,26,1,11.82,2,4.989999999999998,1,4.989999999999998,1,1,26,26,1,3,3,6,12,2,0.0,58.98180000000001,58.98180000000001
871,Pretzel snack 250g,Snacks,Packaged snacks,41,41,1,42.0,2,3.627272727,1,2.137272726999999,1,1,1,1,2,4,12,7,16,1,62.58000000000003,152.345454534,89.76545453399997
872,Prickly pears,Fresh produce,Tropical fruits,182,182,1,104.36999999999998,2,4.990000000000007,1,2.9900000000000064,1,160,160,160,2,2,3,7,21,2,208.73999999999995,520.8063,312.06629999999984
873,Pumpkin butternut,Fresh produce,Pumpkins,2285,2285,1,2663.542,2,1.9899999999998825,1,1.9899999999998825,1,1,906,906,2,4,12,7,24,2,0.0,5300.448579999999,5300.448579999999
874,Pumpkin grey,Fresh produce,Pumpkins,1222,1222,1,1637.2630000000017,2,1.9899999999999713,1,1.9899999999999713,1,1,579,579,2,4,12,7,23,2,0.0,3258.1533699999986,3258.1533699999986
875,Pumpkin japanese/kent,Fresh produce,Pumpkins,4231,4231,1,4884.188999999998,2,1.989999999999837,1,1.989999999999837,1,1,1082,1082,2,4,12,7,24,2,0.0,9719.536110000026,9719.536110000026
876,Pumpkin seeds kernals 500g,Snacks,Dry fruits and nuts,19,19,1,19.0,2,5.290000000000002,1,1.3900000000000003,1,1,1,1,2,4,12,7,11,1,74.1,100.51000000000003,26.410000000000007
877,Pure coconut water 520ml,Beverages,Fruit juice,69,69,1,80.0,2,2.1999999999999997,1,1.0,1,3,3,3,2,4,12,7,19,2,96.00000000000011,175.99999999999994,80.0
878,Pure ghee 200ml,Snacks,Dry fruits and nuts,17,17,1,17.0,2,3.9900000000000015,1,1.0999999999999999,1,1,1,1,1,3,9,7,8,1,49.13,67.83000000000003,18.7
879,Pure ghee 500ml,Snacks,Dry fruits and nuts,13,13,1,15.0,2,7.5,1,0.7200000000000001,1,1,1,1,1,3,6,6,9,1,101.7,112.5,10.8
880,Pure honey 1kg,Pantry staples,Baking,52,52,1,53.0,2,13.990000000000007,1,2.9900000000000007,1,1,1,1,2,4,12,7,16,1,583.0,741.4700000000004,158.47000000000003
881,Purple striped eggplant,Fresh produce,Other vegies,198,198,1,78.894,2,6.0,1,6.0,1,1,143,143,2,4,11,7,22,2,0.0,473.3639999999999,473.3639999999999
882,Quil egg,"Dairy, cheese, and eggs",Eggs,59,59,1,67.0,2,3.5,1,0.7000000000000004,1,3,3,3,2,4,11,7,19,2,187.60000000000014,234.5,46.900000000000034
883,Quinces,Fresh produce,Other fruits,295,295,1,257.15599999999995,2,4.990000000000007,1,4.890000000000021,1,246,246,246,2,3,7,7,21,2,25.715599999999995,1283.2084400000012,1257.49284
884,R2e2 mango,Fresh produce,Tropical fruits,572,572,1,904.0360000000001,2,2.5,1,1.5,1,60,60,60,2,3,6,7,21,3,904.0360000000001,2260.09,1356.054
885,R2e2 mango 2,Fresh produce,Deals,611,611,1,1014.0,2,2.79999999999997,1,2.79999999999997,1,1,6,6,2,3,6,7,13,2,0.0,2839.2000000000126,2839.2000000000126
886,Radicchio,Fresh produce,Lettuces,103,103,1,117.0,2,4.5,1,2.0,1,3,3,3,2,4,12,7,18,2,292.5,526.5,234.0
887,Radish red,Fresh produce,Bunch vegies,14,14,1,2.132,2,4.990000000000001,1,2.490000000000001,1,14,14,14,1,2,2,5,9,1,5.33,10.63868,5.308680000000001
888,Radish white,Fresh produce,Asian vegies,1679,1679,1,1124.1900000000007,2,2.989999999999874,1,2.989999999999874,1,1,582,582,2,4,12,7,24,2,0.0,3361.328099999994,3361.328099999994
889,Radish white bunch,Fresh produce,Bunch vegies,20,20,1,21.0,2,3.5,1,3.5,1,1,2,2,2,3,6,7,9,2,0.0,73.5,73.5
890,Rainbow silverbeet,Fresh produce,Bunch vegies,9,9,1,9.0,2,2.99,1,2.99,1,1,1,1,2,2,4,3,5,1,0.0,26.910000000000004,26.910000000000004
891,Raisins 500g,Snacks,Dry fruits and nuts,62,62,1,72.0,2,4.990000000000005,1,2.1899999999999986,1,2,2,2,2,4,12,7,17,2,201.6000000000001,359.28000000000037,157.6799999999999
892,Rambutan,Fresh produce,Tropical fruits,48,48,1,10.524000000000001,2,18.0,1,18.0,1,1,41,41,1,3,3,7,19,1,0.0,189.432,189.432
893,Rampe leaves dried 50g,Pantry staples,Spices,9,9,1,9.0,2,2.5,1,1.05,1,1,1,1,2,3,5,5,8,1,13.049999999999997,22.5,9.450000000000001
894,Rancrisp burnt cashew 100g,Snacks,Dry fruits and nuts,5,5,1,5.0,2,4.5,1,0.5,1,1,1,1,1,2,4,5,5,1,20.0,22.5,2.5
895,Rancrisp devilled cashews 100g,Snacks,Dry fruits and nuts,9,9,1,13.0,1,4.5,1,0.5,1,2,2,2,1,1,2,6,7,2,52.0,58.5,6.5
896,Rape,Fresh produce,Bunch vegies,171,171,1,300.0,2,3.0,1,0.5,1,9,9,9,2,4,8,7,15,3,750.0,900.0,150.0
897,Raspberry petite,Breads & bakery,Packaged,5,5,1,5.0,2,5.9,1,0.95,1,1,1,1,2,4,4,4,4,1,24.75,29.5,4.75
898,Raw sugar 1kg,Pantry staples,Sugar,22,22,1,22.0,2,2.299999999999999,1,0.5,1,1,1,1,2,4,9,7,8,1,39.599999999999994,50.59999999999998,11.0
899,Red basmathi 5kg araliya,Pantry staples,Rice,3,3,1,3.0,1,15.445454544999999,1,1.9454545449999998,1,1,1,1,1,1,2,2,3,1,40.5,46.336363635,5.836363635
900,Red coconut sambol,Pantry staples,Sauces,42,42,1,44.0,2,5.5,1,2.099999999999999,1,2,2,2,2,4,11,7,12,2,149.60000000000008,242.0,92.39999999999996
901,Red kidney beans 400g,Pantry staples,Pulses and grains,96,96,1,132.0,2,1.2900000000000023,1,0.3800000000000003,1,5,5,5,2,4,12,7,19,2,120.1199999999997,170.28000000000003,50.16000000000008
902,Red lentils 500g,Pantry staples,Grains and pulses,134,134,1,138.0,2,2.9900000000000055,1,1.0900000000000025,1,2,2,2,2,4,12,7,19,2,262.20000000000044,412.62000000000074,150.42000000000036
903,Red lentils whole 500g,Pantry staples,Grains and pulses,84,84,1,93.0,2,2.590000000000003,1,0.6899999999999992,1,3,3,3,2,4,12,7,18,2,176.70000000000024,240.87000000000026,64.16999999999994
904,Red lentils whole 500g (skin off),Pantry staples,Grains and pulses,13,13,1,15.0,2,2.89,1,0.8900000000000002,1,2,2,2,2,3,5,5,9,2,30.0,43.35,13.350000000000001
905,Red onion 10kg,Fresh produce,Onions,84,84,1,85.0,2,18.0,1,8.0,1,2,2,2,2,4,12,7,17,2,850.0,1530.0,680.0
906,Red parboiled rice 1kg cic,Pantry staples,Rice,7,7,1,8.0,2,3.1999999999999997,1,0.75,1,1,1,1,2,4,6,4,6,1,19.599999999999998,25.599999999999998,6.0
907,Red radish bunch,Fresh produce,Bunch vegies,384,384,1,412.0,2,1.7999999999999943,1,-0.699999999999995,1,3,3,3,2,4,12,7,23,2,1030.0,741.5999999999975,-288.39999999999816
908,Red raw rice 1kg cic,Pantry staples,Rice,7,7,1,7.0,2,3.990000000000001,1,1.5400000000000003,1,1,1,1,1,3,4,4,6,1,17.15,27.930000000000007,10.780000000000001
909,Red raw rice 5g cic,Fresh produce,Root vegies,3,3,1,3.0,2,11.99,1,2.74,1,1,1,1,1,1,3,2,3,1,27.75,35.97,8.22
910,Red raw samba 5kg cic,Pantry staples,Rice,3,3,1,3.0,1,12.99,1,2.49,1,1,1,1,1,2,3,3,2,1,31.5,38.97,7.470000000000001
911,Red raw samba1kg,Pantry staples,Rice,4,4,1,4.0,2,3.5,1,1.45,1,1,1,1,1,3,4,2,4,1,8.2,14.0,5.8
